model	percentile	io_type	io_size	latency
HFA	35	nsRead	1.0	0.103620253164556962025316455696202532
HFA	35	nsRead	16.0	0.283765151515151515151515151515151515
HFA	35	nsRead	64.0	0.471589743589743589743589743589743590
HFA	35	seqRead	512.0	2.027406746031746031746031746031746032
HFA	40	seqRead	256.0	1.167366156954265212999407851196488906
HFA	40	write	4.0	0.086013664918075254193381257690564083
HFA	41	nsRead	4.0	0.289249422632794457274826789838337182
HFA	41	seqRead	512.0	2.649664710025827659074900211317210613
HFA	41	write	8.0	0.102327645051194539249146757679180887
HFA	42	write	128.0	0.354401225114854517611026033690658499
HFA	43	seqRead	32.0	0.503191368540601930721181147075525270
HFA	45	nsRead	64.0	0.728291500285225328009127210496292071
HFA	47	seqRead	64.0	0.443217533962698595440939442781487451
HFA	48	nsRead	128.0	1.309188905547226386806596701649175412
HFA	49	nsRead	1.0	0.150673532440782698249227600411946447
HFA	50	write	32.0	0.186594164456233421750663129973474801
HFA	51	nsRead	32.0	0.953306916426512968299711815561959654
HFA	51	seqRead	512.0	4.002000000000000000000000000000000000
HFA	51	write	2.0	0.098977272727272727272727272727272727
HFA	53	nsRead	128.0	1.507066869300911854103343465045592705
HFA	53	nsRead	256.0	3.458000000000000000000000000000000000
HFA	58	nsRead	32.0	1.133500000000000000000000000000000000
HFA	59	seqRead	16.0	0.556409214092140921409214092140921409
HFA	60	nsRead	0.5	0.134261946026244119831641495419658331
HFA	61	write	16.0	0.143691259021651964715316760224538893
HFA	62	nsRead	0.0	0.003354166666666666666666666666666667
HFA	64	write	4.0	0.102348308374930671103716028840820854
HFA	64	write	8.0	0.119658311202644843097935071269849873
HFA	64	write	256.0	0.774167923056927475955289836236028074
HFA	65	nsRead	256.0	5.097244147157190635451505016722408027
HFA	65	write	1.0	0.107619047619047619047619047619047619
HFA	66	nsRead	0.5	0.155948936170212765957446808510638298
HFA	66	nsRead	4.0	0.503418181818181818181818181818181818
HFA	67	write	2.0	0.112890322580645161290322580645161290
HFA	68	write	512.0	1.721692600726034150495226997714336934
HFA	69	seqRead	16.0	0.967850267379679144385026737967914439
HFA	71	nsRead	0.5	0.180984375000000000000000000000000000
HFA	72	seqRead	8.0	1.432000000000000000000000000000000000
HFA	73	write	512.0	1.834000000000000000000000000000000000
HFA	74	nsRead	256.0	7.019472222222222222222222222222222222
HFA	75	nsRead	4.0	0.658750000000000000000000000000000000
HFA	76	nsRead	2.0	0.363995033112582781456953642384105960
HFA	76	write	512.0	1.913388284005520625670909369728569238
HFA	77	nsRead	64.0	1.964486486486486486486486486486486486
HFA	79	seqRead	8.0	2.439600000000000000000000000000000000
HFA	80	seqRead	8.0	2.644823529411764705882352941176470588
HFA	82	seqRead	4.0	2.887000000000000000000000000000000000
HFA	82	write	256.0	1.000222222222222222222222222222222222
HFA	84	nsRead	64.0	2.715342205323193916349809885931558935
HFA	85	write	1.0	0.305021739130434782608695652173913043
HFA	85	write	128.0	1.023130214917825537294563843236409608
HFA	86	nsRead	8.0	1.227783102514067029157114980201958964
HFA	86	seqRead	32.0	5.299669152542372881355932203389830508
HFA	89	write	64.0	0.829828125000000000000000000000000000
HFA	90	seqRead	32.0	7.591000000000000000000000000000000000
HFA	92	write	32.0	0.673383458646616541353383458646616541
HFA	93	nsRead	0.5	0.596887500000000000000000000000000000
HFA	93	nsRead	512.0	24.075078125000000000000000000000000000
HFA	94	nsRead	64.0	5.779166666666666666666666666666666667
HFA	96	nsRead	1.0	2.109350877192982456140350877192982456
HFA	97	nsRead	1.0	2.719450727387729285262492093611638204
HFA	98	nsRead	2.0	3.711493506493506493506493506493506494
HFA	99	write	1.0	0.618935424354243542435424354243542435
AFA	1	write	16.0	0.067245401742497579864472410454985479
AFA	5	nsRead	1.0	0.068452471482889733840304182509505703
AFA	5	write	4.0	0.049494213836477987421383647798742138
AFA	7	write	128.0	0.228849404761904761904761904761904762
AFA	8	write	256.0	0.407921052631578947368421052631578947
AFA	9	write	0.0	0.000570000000000000000000000000000000
AFA	11	nsRead	0.0	0.001041666666666666666666666666666667
AFA	11	nsRead	4.0	0.213274165202108963093145869947275923
AFA	15	nsRead	128.0	0.710928802588996763754045307443365696
AFA	17	write	512.0	0.962490861618798955613577023498694517
AFA	19	nsRead	1.0	0.183960591133004926108374384236453202
AFA	20	write	1.0	0.060459107806691449814126394052044610
AFA	21	nsRead	0.5	0.208983108108108108108108108108108108
AFA	21	nsRead	2.0	0.197453038674033149171270718232044199
AFA	21	write	32.0	0.126856757185961569001111640463712879
AFA	22	write	0.5	0.078463087248322147651006711409395973
AFA	22	write	4.0	0.060980318509615384615384615384615385
AFA	24	write	1.0	0.062543158049786419207541611430254824
AFA	25	nsRead	0.5	0.219388349514563106796116504854368932
AFA	25	write	512.0	1.055666666666666666666666666666666667
AFA	26	nsRead	64.0	0.562097263095938787522071806945261919
AFA	27	seqRead	4.0	0.036025157232704402515723270440251572
AFA	27	seqRead	16.0	0.167071428571428571428571428571428571
AFA	29	seqRead	512.0	0.345357344632768361581920903954802260
AFA	31	nsRead	0.0	0.001166666666666666666666666666666667
AFA	32	nsRead	128.0	1.000500000000000000000000000000000000
AFA	32	write	512.0	1.133058823529411764705882352941176471
AFA	33	seqRead	128.0	0.095777777777777777777777777777777778
AFA	33	write	512.0	1.143956521739130434782608695652173913
AFA	34	seqRead	256.0	0.278051995503091624508150646430578977
AFA	35	seqRead	128.0	0.106181561953690820221913018659245781
AFA	36	seqRead	64.0	0.107777583951155691234191016136066289
AFA	36	write	0.0	0.000709893048128342245989304812834225
AFA	36	write	4.0	0.067213382958820134148040523057938419
AFA	39	nsRead	8.0	0.349746953824730195904674494414026648
AFA	40	seqRead	512.0	0.491409406684190762298159969958693203
AFA	41	write	2.0	0.073428262436914203316510454217736121
AFA	42	nsRead	0.0	0.001208333333333333333333333333333333
AFA	47	seqRead	128.0	0.192384692034626642585788129787631563
AFA	47	write	1.0	0.073937802816901408450704225352112676
AFA	48	seqRead	512.0	0.675516340822877152028012839217974905
AFA	50	seqRead	128.0	0.222000000000000000000000000000000000
AFA	52	nsRead	0.0	0.001291666666666666666666666666666667
AFA	52	seqRead	256.0	0.666815533980582524271844660194174757
AFA	53	write	8.0	0.084821763260849786188699845327995633
AFA	55	nsRead	0.0	0.001291666666666666666666666666666667
AFA	55	seqRead	512.0	0.924388157894736842105263157894736842
AFA	60	nsRead	1.0	0.327913946587537091988130563798219585
AFA	61	seqRead	8.0	0.310762589928057553956834532374100719
AFA	61	write	64.0	0.215053916581892166836215666327568667
AFA	65	nsRead	2.0	0.360000000000000000000000000000000000
AFA	67	nsRead	256.0	2.583561616161616161616161616161616162
AFA	68	nsRead	128.0	1.550351203501094091903719912472647702
AFA	68	write	16.0	0.113881969026548672566371681415929204
AFA	68	write	32.0	0.162797566371681415929203539823008850
AFA	69	write	256.0	0.681621621621621621621621621621621622
AFA	70	seqRead	256.0	1.387243258042436687200547570157426420
AFA	71	write	32.0	0.165933867735470941883767535070140281
AFA	72	nsRead	1.0	0.374637795275590551181102362204724409
AFA	72	seqRead	8.0	0.443155893536121673003802281368821293
AFA	72	seqRead	64.0	0.457000000000000000000000000000000000
AFA	79	write	2.0	0.095805970149253731343283582089552239
AFA	81	write	128.0	0.419149802890932982917214191852825230
AFA	83	nsRead	1.0	0.441447368421052631578947368421052632
AFA	84	nsRead	0.0	0.001583333333333333333333333333333333
AFA	85	nsRead	4.0	0.489996715927750410509031198686371100
AFA	86	nsRead	64.0	1.228185104052573932092004381161007667
AFA	87	write	4.0	0.099739975698663426488456865127582017
AFA	88	nsRead	256.0	3.673562012142237640936686903729401561
AFA	89	nsRead	512.0	6.759606060606060606060606060606060606
AFA	90	write	2.0	0.109875000000000000000000000000000000
AFA	91	nsRead	1.0	0.552342569269521410579345088161209068
AFA	91	seqRead	16.0	1.485621710526315789473684210526315789
AFA	91	write	0.0	0.001007219251336898395721925133689840
AFA	92	write	128.0	0.537023642955624776591941990501965991
AFA	94	write	0.0	0.001048559670781893004115226337448560
AFA	95	nsRead	256.0	5.060000000000000000000000000000000000
AFA	97	nsRead	2.0	0.986395399780941949616648411829134721
AFA	97	seqRead	16.0	4.052526530612244897959183673469387755
AFA	97	write	16.0	0.246578947368421052631578947368421053
AFA	98	nsRead	0.5	0.984706827309236947791164658634538153
AFA	98	nsRead	1.0	1.239537132987910189982728842832469775
AFA	98	write	64.0	0.679972804718217562254259501965923984
AFA	99	nsRead	0.5	1.705263322884012539184952978056426332
AFA	99	seqRead	128.0	10.424634146341463414634146341463414634
HFA	0	nsRead	256.0	0.000000000000000000000000000000000000
HFA	1	seqRead	64.0	0.004921501706484641638225255972696246
HFA	4	nsRead	128.0	0.124714285714285714285714285714285714
HFA	4	seqRead	8.0	0.010009615384615384615384615384615385
HFA	5	nsRead	16.0	0.094888888888888888888888888888888889
HFA	5	write	16.0	0.095246913580246913580246913580246914
HFA	6	write	4.0	0.066910333253416446895228961879645169
HFA	7	nsRead	128.0	0.150050000000000000000000000000000000
HFA	7	seqRead	4.0	0.008000000000000000000000000000000000
HFA	8	write	0.5	0.084000000000000000000000000000000000
HFA	10	nsRead	2.0	0.072447802197802197802197802197802198
HFA	11	nsRead	1.0	0.072187500000000000000000000000000000
HFA	12	write	0.5	0.089999684443041969075418112969390975
HFA	13	write	512.0	0.882312944523470839260312944523470839
HFA	15	nsRead	16.0	0.128500000000000000000000000000000000
HFA	15	write	4.0	0.073268160495513959101880949127840780
HFA	17	nsRead	256.0	0.738578947368421052631578947368421053
HFA	17	seqRead	16.0	0.129147058823529411764705882352941176
HFA	17	write	128.0	0.268959677419354838709677419354838710
HFA	18	write	4.0	0.074931649765990639625585023400936037
HFA	19	seqRead	16.0	0.142428082191780821917808219178082192
HFA	19	seqRead	128.0	0.064622047244094488188976377952755906
HFA	20	nsRead	0.5	0.077608695652173913043478260869565217
HFA	22	nsRead	4.0	0.143652777777777777777777777777777778
HFA	24	nsRead	128.0	0.322794310722100656455142231947483589
HFA	26	nsRead	16.0	0.195454545454545454545454545454545455
HFA	26	write	8.0	0.093575975359342915811088295687885010
HFA	27	seqRead	32.0	0.193000000000000000000000000000000000
HFA	27	write	16.0	0.114925742574257425742574257425742574
HFA	28	nsRead	0.5	0.083625000000000000000000000000000000
HFA	28	seqRead	32.0	0.208644556055882692529730977947119270
HFA	30	nsRead	0.5	0.085381057268722466960352422907488987
HFA	32	nsRead	0.0	0.002854166666666666666666666666666667
HFA	32	write	2.0	0.088705882352941176470588235294117647
HFA	34	write	64.0	0.220909090909090909090909090909090909
HFA	35	write	256.0	0.556435297356828193832599118942731278
HFA	36	write	4.0	0.084217396668723010487353485502776064
HFA	37	write	128.0	0.333466403162055335968379446640316206
HFA	39	seqRead	512.0	2.430200000000000000000000000000000000
HFA	40	nsRead	2.0	0.108192307692307692307692307692307692
HFA	41	write	2.0	0.093169154228855721393034825870646766
HFA	42	nsRead	4.0	0.297152116607225926500232594200651264
HFA	42	nsRead	64.0	0.652154294032023289665211062590975255
HFA	42	write	16.0	0.126423469387755102040816326530612245
HFA	43	seqRead	64.0	0.354508426966292134831460674157303371
HFA	47	nsRead	64.0	0.778500000000000000000000000000000000
HFA	50	nsRead	128.0	1.386291666666666666666666666666666667
HFA	52	nsRead	32.0	0.976000000000000000000000000000000000
HFA	52	seqRead	4.0	0.236267015706806282722513089005235602
HFA	52	write	16.0	0.135026315789473684210526315789473684
HFA	53	nsRead	4.0	0.376935159700441656532036100620879473
HFA	53	seqRead	32.0	0.769994619523443504996156802459646426
HFA	55	write	4.0	0.094206195367998521139778699131169620
HFA	57	nsRead	0.5	0.126040000000000000000000000000000000
HFA	58	nsRead	2.0	0.180493670886075949367088607594936709
HFA	58	seqRead	128.0	1.079146938775510204081632653061224490
HFA	60	write	512.0	1.558743142144638403990024937655860349
HFA	62	nsRead	256.0	4.608086497890295358649789029535864979
HFA	62	seqRead	4.0	0.419500000000000000000000000000000000
HFA	64	nsRead	64.0	1.261661290322580645161290322580645161
HFA	65	nsRead	2.0	0.244537234042553191489361702127659574
HFA	65	seqRead	64.0	1.075097733711048158640226628895184136
HFA	67	write	64.0	0.311227923627684964200477326968973747
HFA	68	nsRead	2.0	0.276869120654396728016359918200408998
HFA	68	nsRead	8.0	0.588123809523809523809523809523809524
HFA	68	seqRead	16.0	0.909810888252148997134670487106017192
HFA	70	nsRead	0.5	0.175292543021032504780114722753346080
HFA	70	nsRead	1.0	0.328787195796460176991150442477876106
HFA	70	nsRead	128.0	2.549874499332443257676902536715620828
HFA	70	write	4.0	0.110665194917079474477708378203747577
HFA	73	nsRead	512.0	9.017189781021897810218978102189781022
HFA	76	nsRead	32.0	1.956091836734693877551020408163265306
HFA	76	write	8.0	0.150166666666666666666666666666666667
HFA	77	nsRead	4.0	0.710921826465106647338993580451439221
HFA	77	seqRead	32.0	2.765015945330296127562642369020501139
HFA	77	seqRead	128.0	3.121740952154437705632853688508344234
HFA	78	nsRead	512.0	11.030264705882352941176470588235294118
HFA	78	seqRead	4.0	1.874000000000000000000000000000000000
HFA	80	write	4.0	0.186179202325205877603746165025028258
HFA	81	write	32.0	0.400501259445843828715365239294710327
HFA	82	write	1.0	0.273671641791044776119402985074626866
HFA	84	write	256.0	1.040427184466019417475728155339805825
HFA	85	write	4.0	0.308588444444444444444444444444444444
HFA	85	write	512.0	2.226666666666666666666666666666666667
HFA	86	nsRead	1.0	0.631666666666666666666666666666666667
HFA	87	seqRead	64.0	4.644350408478692868182821814970192095
HFA	88	nsRead	0.5	0.383000000000000000000000000000000000
HFA	89	seqRead	16.0	4.639746605027448714244438023692574400
HFA	90	nsRead	512.0	19.667000000000000000000000000000000000
HFA	90	write	256.0	1.282267605633802816901408450704225352
HFA	91	nsRead	1.0	0.972325000000000000000000000000000000
HFA	93	nsRead	8.0	2.242322109533468559837728194726166329
HFA	93	write	8.0	0.401710144927536231884057971014492754
HFA	95	seqRead	8.0	12.553264000000000000000000000000000000
HFA	96	nsRead	64.0	7.602216560509554140127388535031847134
HFA	97	write	1.0	0.425212121212121212121212121212121212
HFA	98	seqRead	4.0	29.207000000000000000000000000000000000
HFA	99	nsRead	4.0	9.244500000000000000000000000000000000
HFA	99	nsRead	32.0	14.013000000000000000000000000000000000
AFA	2	nsRead	64.0	0.139187500000000000000000000000000000
AFA	6	seqRead	4.0	0.006666666666666666666666666666666667
AFA	9	seqRead	128.0	0.009611111111111111111111111111111111
AFA	9	write	2.0	0.056481481481481481481481481481481481
AFA	10	seqRead	32.0	0.028551724137931034482758620689655172
AFA	12	seqRead	32.0	0.039796036705511456398130946349152733
AFA	13	seqRead	4.0	0.011000000000000000000000000000000000
AFA	13	seqRead	128.0	0.016922948857046653447566313741628942
AFA	14	nsRead	1.0	0.149905138339920948616600790513833992
AFA	14	write	0.5	0.071128210439105219552609776304888152
AFA	15	nsRead	64.0	0.446431372549019607843137254901960784
AFA	15	nsRead	256.0	1.156923809523809523809523809523809524
AFA	15	seqRead	32.0	0.056510204081632653061224489795918367
AFA	16	seqRead	64.0	0.037000000000000000000000000000000000
AFA	17	seqRead	512.0	0.218063777156377715637771563777156378
AFA	19	write	512.0	0.987161324852302435208629243088577369
AFA	20	write	16.0	0.086449975235264982664685487865279842
AFA	21	seqRead	32.0	0.089872483221476510067114093959731544
AFA	22	seqRead	512.0	0.270314471345270208759564752837683090
AFA	22	write	128.0	0.267822471910112359550561797752808989
AFA	23	seqRead	64.0	0.058751037344398340248962655601659751
AFA	26	nsRead	32.0	0.503724435909745559289486317810849736
AFA	27	seqRead	64.0	0.072372370266479663394109396914446003
AFA	27	write	16.0	0.090318445853117693846561739256188387
AFA	28	nsRead	256.0	1.605679164281625643961076130509444762
AFA	28	write	512.0	1.089064516129032258064516129032258065
AFA	29	write	0.0	0.000683127572016460905349794238683128
AFA	30	write	64.0	0.184300000000000000000000000000000000
AFA	31	nsRead	256.0	1.687538461538461538461538461538461538
AFA	31	seqRead	8.0	0.118143589743589743589743589743589744
AFA	36	nsRead	32.0	0.549987140331136473235814177784922038
AFA	36	nsRead	128.0	1.060000000000000000000000000000000000
AFA	36	seqRead	128.0	0.111586982248520710059171597633136095
AFA	36	write	16.0	0.095073170731707317073170731707317073
AFA	37	nsRead	128.0	1.074767482517482517482517482517482517
AFA	41	write	0.0	0.000727272727272727272727272727272727
AFA	43	nsRead	256.0	1.986409040793825799338478500551267916
AFA	43	nsRead	512.0	2.918674573055028462998102466793168880
AFA	45	write	8.0	0.080921545462217057987289923466903818
AFA	46	nsRead	0.5	0.269358778625954198473282442748091603
AFA	46	write	0.0	0.000743048128342245989304812834224599
AFA	46	write	8.0	0.081402182269797149447040037849665858
AFA	47	write	8.0	0.081884874629280129414936640603936371
AFA	48	seqRead	32.0	0.277277837708258420232530264892724440
AFA	48	write	2.0	0.076724000000000000000000000000000000
AFA	49	seqRead	64.0	0.182012330484859743637376927363923463
AFA	51	nsRead	128.0	1.280768149882903981264637002341920375
AFA	51	nsRead	256.0	2.168310344827586206896551724137931034
AFA	51	seqRead	256.0	0.638294117647058823529411764705882353
AFA	52	seqRead	32.0	0.315341836734693877551020408163265306
AFA	52	write	0.5	0.103129121832696980215203054494967025
AFA	52	write	128.0	0.327586206896551724137931034482758621
AFA	53	seqRead	256.0	0.696227171492204899777282850779510022
AFA	54	seqRead	32.0	0.335798492316613511162655842273122644
AFA	54	write	1.0	0.077480690221857025472473294987674610
AFA	57	nsRead	4.0	0.342392971024539026757243865243310689
AFA	57	nsRead	64.0	0.813863440344992812649736463823670340
AFA	58	write	16.0	0.107255651459103986847513357994245787
AFA	59	seqRead	128.0	0.341993194514982224479431183341797867
AFA	60	seqRead	32.0	0.402337662337662337662337662337662338
AFA	61	nsRead	64.0	0.849884914841849148418491484184914842
AFA	62	nsRead	256.0	2.442483146067415730337078651685393258
AFA	63	nsRead	8.0	0.429296372347707049965776865160848734
AFA	64	write	16.0	0.111074930619796484736355226641998150
AFA	66	nsRead	64.0	0.899888888888888888888888888888888889
AFA	66	seqRead	16.0	0.369298245614035087719298245614035088
AFA	66	seqRead	32.0	0.480500000000000000000000000000000000
AFA	67	write	0.5	0.119375000000000000000000000000000000
AFA	67	write	16.0	0.113153692614770459081836327345309381
AFA	70	nsRead	2.0	0.381000000000000000000000000000000000
AFA	70	write	2.0	0.088913832199546485260770975056689342
AFA	71	nsRead	4.0	0.392592787575677809949986838641747828
AFA	71	nsRead	64.0	0.957013636363636363636363636363636364
AFA	71	seqRead	64.0	0.438126262626262626262626262626262626
AFA	74	nsRead	512.0	4.684000000000000000000000000000000000
AFA	76	nsRead	512.0	4.855434343434343434343434343434343434
AFA	76	seqRead	128.0	0.783445690760872175972407034668946865
AFA	79	write	1.0	0.093982307692307692307692307692307692
AFA	80	nsRead	256.0	3.087509153087909877288271977469322068
AFA	80	write	512.0	1.776511363636363636363636363636363636
AFA	82	nsRead	32.0	0.858535281676600653720438377235147087
AFA	82	nsRead	64.0	1.131306671514270132703144882748591165
AFA	82	seqRead	8.0	0.806711688819390148553557466770914777
AFA	82	write	2.0	0.098668032786885245901639344262295082
AFA	84	write	0.0	0.000930213903743315508021390374331551
AFA	85	write	1.0	0.100345433255269320843091334894613583
AFA	86	write	128.0	0.453464285714285714285714285714285714
AFA	87	seqRead	8.0	1.249251416430594900849858356940509915
AFA	87	seqRead	32.0	1.394748959448210250921631585206326555
AFA	87	write	512.0	1.975683812818645302257829570284049527
AFA	92	write	0.0	0.001019786096256684491978609625668449
AFA	92	write	1.0	0.114646153846153846153846153846153846
AFA	92	write	2.0	0.115000000000000000000000000000000000
AFA	93	nsRead	4.0	0.660472422062350119904076738609112710
AFA	93	write	64.0	0.325796891191709844559585492227979275
AFA	95	nsRead	8.0	0.943762531154804763223483799501523124
AFA	95	write	0.0	0.001065020576131687242798353909465021
AFA	96	nsRead	16.0	1.290980698209184028987527001602675772
AFA	96	seqRead	32.0	4.274142857142857142857142857142857143
AFA	96	write	2.0	0.139722460981678353313729925356254241
AFA	98	write	4.0	0.255199555757483971931950123681155031
HFA	0	nsRead	16.0	0.000000000000000000000000000000000000
HFA	0	write	4.0	0.005000000000000000000000000000000000
HFA	0	write	256.0	0.001000000000000000000000000000000000
HFA	1	nsRead	0.5	0.055048539835554295435214062943011058
HFA	1	nsRead	2.0	0.054483193277310924369747899159663866
HFA	3	nsRead	8.0	0.082254588986432561851556264964086193
HFA	3	write	32.0	0.123996515679442508710801393728222997
HFA	4	seqRead	4.0	0.006000000000000000000000000000000000
HFA	5	write	4.0	0.065952231956612432206925323320817689
HFA	6	write	256.0	0.361000000000000000000000000000000000
HFA	10	write	256.0	0.404500000000000000000000000000000000
HFA	11	nsRead	256.0	0.372656716417910447761194029850746269
HFA	12	nsRead	4.0	0.099670212765957446808510638297872340
HFA	12	nsRead	256.0	0.406659033078880407124681933842239186
HFA	12	write	1.0	0.074576666666666666666666666666666667
HFA	13	write	16.0	0.104390631202858277094084954346963081
HFA	14	nsRead	0.0	0.002645833333333333333333333333333333
HFA	15	seqRead	4.0	0.012250000000000000000000000000000000
HFA	15	seqRead	32.0	0.057649484536082474226804123711340206
HFA	15	write	2.0	0.079375000000000000000000000000000000
HFA	16	nsRead	8.0	0.124425379803395889186773905272564790
HFA	18	write	32.0	0.148633333333333333333333333333333333
HFA	20	nsRead	512.0	0.665359756097560975609756097560975610
HFA	21	seqRead	128.0	0.079951541850220264317180616740088106
HFA	22	write	2.0	0.083651315789473684210526315789473684
HFA	23	nsRead	32.0	0.477254895063899636534177512017821550
HFA	25	nsRead	16.0	0.187767466110531803962460896767466111
HFA	28	seqRead	256.0	0.482454545454545454545454545454545455
HFA	29	nsRead	0.0	0.002812500000000000000000000000000000
HFA	29	seqRead	8.0	0.136464285714285714285714285714285714
HFA	31	write	32.0	0.161736842105263157894736842105263158
HFA	32	write	4.0	0.082376710334788937409024745269286754
HFA	32	write	8.0	0.097260992907801418439716312056737589
HFA	34	seqRead	64.0	0.199000000000000000000000000000000000
HFA	36	nsRead	256.0	2.164918856259659969088098918083462133
HFA	36	seqRead	512.0	2.124867948608865821492384922998383391
HFA	37	nsRead	128.0	0.872000000000000000000000000000000000
HFA	40	nsRead	4.0	0.281156465517241379310344827586206897
HFA	40	write	2.0	0.092655629139072847682119205298013245
HFA	41	nsRead	512.0	3.102865384615384615384615384615384615
HFA	41	write	16.0	0.125603325415676959619952494061757720
HFA	42	write	8.0	0.102873913043478260869565217391304348
HFA	43	nsRead	0.5	0.101053941908713692946058091286307054
HFA	44	seqRead	16.0	0.386500000000000000000000000000000000
HFA	44	write	4.0	0.087885072245368318411488343231982980
HFA	45	nsRead	0.5	0.104198795180722891566265060240963855
HFA	46	nsRead	0.0	0.003104166666666666666666666666666667
HFA	47	nsRead	0.5	0.107335078534031413612565445026178010
HFA	47	write	512.0	1.356951219512195121951219512195121951
HFA	49	nsRead	2.0	0.131204819277108433734939759036144578
HFA	49	write	1.0	0.094494318181818181818181818181818182
HFA	49	write	4.0	0.090474902067960280586681242598159789
HFA	52	nsRead	2.0	0.143459510357815442561205273069679849
HFA	52	write	1.0	0.096417647058823529411764705882352941
HFA	53	seqRead	256.0	2.337127717391304347826086956521739130
HFA	54	nsRead	4.0	0.384555796497080900750625521267723103
HFA	54	seqRead	32.0	0.804661971830985915492957746478873239
HFA	55	write	2.0	0.101685863874345549738219895287958115
HFA	55	write	8.0	0.110900928792569659442724458204334365
HFA	57	write	8.0	0.112515151515151515151515151515151515
HFA	57	write	64.0	0.274867374005305039787798408488063660
HFA	59	nsRead	64.0	1.096297297297297297297297297297297297
HFA	59	seqRead	128.0	1.140549418604651162790697674418604651
HFA	60	nsRead	2.0	0.196743264659270998415213946117274168
HFA	60	nsRead	16.0	0.605432114422602691467624885506940041
HFA	61	nsRead	0.0	0.003333333333333333333333333333333333
HFA	61	write	512.0	1.577500000000000000000000000000000000
HFA	62	write	16.0	0.144850000000000000000000000000000000
HFA	63	nsRead	128.0	2.016567589576547231270358306188925081
HFA	64	seqRead	64.0	1.020903225806451612903225806451612903
HFA	65	nsRead	0.0	0.003395833333333333333333333333333333
HFA	65	nsRead	512.0	6.757000000000000000000000000000000000
HFA	65	write	4.0	0.103538122837758907310059756481107067
HFA	66	nsRead	0.0	0.003416666666666666666666666666666667
HFA	67	nsRead	16.0	0.729000000000000000000000000000000000
HFA	67	write	4.0	0.106098831385642737896494156928213689
HFA	68	seqRead	8.0	1.076857142857142857142857142857142857
HFA	69	nsRead	0.5	0.170000000000000000000000000000000000
HFA	70	nsRead	32.0	1.595398648648648648648648648648648649
HFA	70	write	8.0	0.128981468282252316464718460441910192
HFA	74	seqRead	32.0	2.290728260869565217391304347826086957
HFA	75	nsRead	32.0	1.886795774647887323943661971830985915
HFA	75	nsRead	256.0	7.292258160237388724035608308605341246
HFA	75	write	512.0	1.885676609105180533751962323390894819
HFA	76	write	1.0	0.130472448979591836734693877551020408
HFA	77	write	128.0	0.603501636661211129296235679214402619
HFA	78	seqRead	512.0	11.922048780487804878048780487804878049
HFA	78	write	128.0	0.626714285714285714285714285714285714
HFA	79	write	512.0	2.003400000000000000000000000000000000
HFA	80	nsRead	64.0	2.233000206526228831061544816191656340
HFA	80	seqRead	16.0	2.076712035082020464511937631963618645
HFA	82	seqRead	64.0	3.089419278377666578878061627600737424
HFA	84	nsRead	0.5	0.308732569721115537848605577689243028
HFA	84	seqRead	64.0	3.606580822186290362095154098681954040
HFA	84	write	0.5	0.382347682119205298013245033112582781
HFA	85	nsRead	32.0	2.874638364070884249447625918744645353
HFA	86	nsRead	0.0	0.003770833333333333333333333333333333
HFA	86	write	16.0	0.443078260869565217391304347826086957
HFA	88	nsRead	4.0	1.304250000000000000000000000000000000
HFA	90	write	512.0	2.501669742913645352669742913645352670
HFA	93	nsRead	64.0	5.178509800261340302408064215045734553
HFA	93	write	64.0	0.898834094368340943683409436834094368
HFA	94	nsRead	256.0	18.313085912746770655617840604435778699
HFA	94	seqRead	32.0	11.827378277984143704607196318678272440
HFA	95	write	16.0	0.512397837222538417757541263517359135
HFA	96	nsRead	4.0	3.502652985074626865671641791044776119
HFA	96	nsRead	256.0	22.361125000000000000000000000000000000
HFA	97	nsRead	16.0	5.287255216693418940609951845906902087
HFA	98	nsRead	512.0	46.937083333333333333333333333333333333
AFA	1	nsRead	64.0	0.109610286844708209693372898120672601
AFA	1	nsRead	128.0	0.134142857142857142857142857142857143
AFA	7	write	2.0	0.054886597938144329896907216494845361
AFA	8	nsRead	0.5	0.139090909090909090909090909090909091
AFA	9	nsRead	0.0	0.001041666666666666666666666666666667
AFA	9	write	0.5	0.065376237623762376237623762376237624
AFA	10	nsRead	256.0	0.927000000000000000000000000000000000
AFA	10	seqRead	4.0	0.009000000000000000000000000000000000
AFA	12	nsRead	128.0	0.647500000000000000000000000000000000
AFA	12	write	256.0	0.436829268292682926829268292682926829
AFA	13	nsRead	1.0	0.142021065675340768277571251548946716
AFA	13	seqRead	64.0	0.028063325689906373142677986315601812
AFA	15	seqRead	512.0	0.197420320111343075852470424495476688
AFA	15	write	8.0	0.066192179700499168053244592346089850
AFA	16	nsRead	128.0	0.730235955056179775280898876404494382
AFA	16	seqRead	512.0	0.207749086385195552445377497861752585
AFA	16	write	64.0	0.169842931937172774869109947643979058
AFA	18	nsRead	16.0	0.314274677217825905872553102873802582
AFA	20	seqRead	4.0	0.018000000000000000000000000000000000
AFA	21	seqRead	256.0	0.117070505287896592244418331374853114
AFA	23	seqRead	4.0	0.023500000000000000000000000000000000
AFA	24	nsRead	1.0	0.209847560975609756097560975609756098
AFA	24	write	128.0	0.271885633680555555555555555555555556
AFA	25	write	2.0	0.065858044164037854889589905362776025
AFA	28	nsRead	512.0	2.135820717131474103585657370517928287
AFA	28	seqRead	32.0	0.129561711883836453954910202521971723
