model	io_type	io_size	percentile	latency	cnt	mints	maxts
AFA	seqRead	4.0	83	0.761833333333333333333333333333333333	63472	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	84	0.843800000000000000000000000000000000	63659	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	85	0.940590909090909090909090909090909091	63844	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	86	1.054000000000000000000000000000000000	63947	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	87	1.188750000000000000000000000000000000	63740	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	88	1.346500000000000000000000000000000000	63539	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	89	1.532333333333333333333333333333333333	63920	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	90	1.753333333333333333333333333333333333	63573	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	91	2.021615384615384615384615384615384615	63590	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	92	2.345375000000000000000000000000000000	63295	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	93	2.742750000000000000000000000000000000	63117	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	94	3.238250000000000000000000000000000000	64080	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	95	3.878000000000000000000000000000000000	64423	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	96	4.738000000000000000000000000000000000	63826	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	97	5.927000000000000000000000000000000000	64972	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	98	7.662000000000000000000000000000000000	64704	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	4.0	99	10.797061224489795918367346938775510204	62398	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	0	0.000000000000000000000000000000000000	168315	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	1	0.005000000000000000000000000000000000	170307	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	2	0.007400000000000000000000000000000000	173270	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	3	0.009417871254939228730055519431801130	172164	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	4	0.011333333333333333333333333333333333	173116	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	5	0.013421052631578947368421052631578947	171563	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	6	0.015888888888888888888888888888888889	170272	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	7	0.018600000000000000000000000000000000	170218	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	8	0.022000000000000000000000000000000000	170633	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	9	0.025844259833850465418876989290361325	172279	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	10	0.029924528301886792452830188679245283	172586	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	11	0.034000000000000000000000000000000000	172993	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	12	0.038000000000000000000000000000000000	173389	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	13	0.042000000000000000000000000000000000	176264	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	14	0.045768867353119321623258631132646881	181265	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	15	0.049324894514767932489451476793248945	179075	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	16	0.053000000000000000000000000000000000	174067	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	17	0.056787540983606557377049180327868852	173140	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	18	0.060669467787114845938375350140056022	172310	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	19	0.064609472049689440993788819875776398	172068	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	20	0.068621686746987951807228915662650602	172054	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	21	0.072738922367954626019142148174406239	171174	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	22	0.076996163360088848503205613609975264	172036	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	23	0.081311033403883316462685193705714549	171917	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	24	0.085742906877605153467222432739674119	173451	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	25	0.090153583617747440273037542662116041	175716	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	26	0.094590619571511291256514186450492183	176544	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	27	0.099013698630136986301369863013698630	175634	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	28	0.103600000000000000000000000000000000	173081	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	29	0.108256502554575011611704598235020901	171829	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	30	0.113102503912363067292644757433489828	170368	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	31	0.118143589743589743589743589743589744	170325	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	32	0.123292474117334749137244491637908150	170503	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	33	0.128530689655172413793103448275862069	170697	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	34	0.133773806275579809004092769440654843	168523	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	35	0.139000000000000000000000000000000000	170556	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	36	0.144499314128943758573388203017832647	170828	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	37	0.150085106382978723404255319148936170	170846	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	38	0.155815452818239392020265991133628879	170620	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	39	0.161638960319658187284883490920599755	170550	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	40	0.167506702412868632707774798927613941	170408	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	41	0.173472891566265060240963855421686747	170748	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	42	0.179394846713587021352737683406894906	170752	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	43	0.185444444444444444444444444444444444	170856	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	44	0.191625000000000000000000000000000000	170207	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	45	0.197857142857142857142857142857142857	170876	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	46	0.204030303030303030303030303030303030	170266	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	47	0.210075000000000000000000000000000000	171061	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	48	0.216000000000000000000000000000000000	169719	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	49	0.222024000000000000000000000000000000	170907	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	50	0.228255797610681658468025298664792691	172011	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	51	0.234689655172413793103448275862068966	170826	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	52	0.241463414634146341463414634146341463	169262	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	53	0.248500000000000000000000000000000000	169685	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	54	0.255798369162342475908080059303187546	169492	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	55	0.263174863387978142076502732240437158	169417	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	56	0.270769230769230769230769230769230769	169542	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	57	0.278569641367806505421184320266889074	169069	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	58	0.286578947368421052631578947368421053	168948	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	59	0.294562226391494684177611006879299562	170048	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	60	0.302625592417061611374407582938388626	168766	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	61	0.310762698090207232832182039821210890	165783	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	62	0.319000000000000000000000000000000000	163293	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	63	0.327484924292297564186965108624094799	165056	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	64	0.336666666666666666666666666666666667	166344	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	65	0.346600000000000000000000000000000000	167623	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	66	0.357183098591549295774647887323943662	167897	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	67	0.368430051813471502590673575129533679	167772	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	68	0.380500000000000000000000000000000000	167407	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	69	0.394000000000000000000000000000000000	169173	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	70	0.408940362595419847328244274809160305	169924	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	71	0.425242818671454219030520646319569120	169911	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	72	0.443155893536121673003802281368821293	170495	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	73	0.463028122445946949996285013745449142	170660	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	74	0.485225000000000000000000000000000000	170354	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	75	0.510257948840545063351661486971073392	170315	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	76	0.539000000000000000000000000000000000	170986	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	77	0.571900000000000000000000000000000000	170217	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	78	0.608990790131688614769128188031338556	170616	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	79	0.650470476190476190476190476190476190	171344	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	80	0.696387205387205387205387205387205387	171178	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	81	0.747926829268292682926829268292682927	170398	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	82	0.806712012222292953084219237379845948	169620	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	83	0.874089451476793248945147679324894515	169483	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	84	0.950916666666666666666666666666666667	168251	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	85	1.037354166666666666666666666666666667	168777	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	86	1.136333333333333333333333333333333333	168526	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	87	1.249254777070063694267515923566878981	168878	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	88	1.378949494949494949494949494949494949	169182	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	89	1.532756097560975609756097560975609756	168983	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	90	1.714842857142857142857142857142857143	169768	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	91	1.932047914512237159600137883488452258	170660	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	92	2.195339852607709750566893424036281179	170136	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	93	2.519686274509803921568627450980392157	169500	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	94	2.928357142857142857142857142857142857	170455	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	95	3.454378486055776892430278884462151394	169970	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	96	4.157200000000000000000000000000000000	167386	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	97	5.160060807208359991469396459799530817	164396	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	98	6.737667592225307417691392304641015470	165329	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	8.0	99	9.819833333333333333333333333333333333	166708	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	0	0.001000000000000000000000000000000000	207112	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	1	0.008833333333333333333333333333333333	205843	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	2	0.013555555555555555555555555555555556	200757	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	3	0.019222433035714285714285714285714286	201589	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	4	0.026210526315789473684210526315789474	203129	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	5	0.033795454545454545454545454545454545	203650	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	6	0.041057673975214489990467111534795043	205464	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	7	0.047920802534318901795142555438225977	214611	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	8	0.053866433566433566433566433566433566	210817	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	9	0.059820895522388059701492537313432836	205514	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	10	0.065728280961182994454713493530499076	203337	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	11	0.071617414248021108179419525065963061	204364	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	12	0.077500000000000000000000000000000000	206139	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	13	0.083279069767441860465116279069767442	207479	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	14	0.088936204333880935617617147774387859	207131	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	15	0.094498402555910543130990415335463259	205709	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	16	0.100169582772543741588156123822341857	203935	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	17	0.105998296422487223168654173764906303	201753	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	18	0.112000000000000000000000000000000000	200885	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	19	0.118135922330097087378640776699029126	200991	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	20	0.124297712168440863377051108627889196	199583	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	21	0.130250000000000000000000000000000000	200212	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	22	0.136228203184230477634571645185746778	200865	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	23	0.142150627615062761506276150627615063	201339	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	24	0.148206185567010309278350515463917526	200094	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	25	0.154418451400329489291598023064250412	200451	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	26	0.160755102040816326530612244897959184	200625	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	27	0.167071428571428571428571428571428571	202689	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	28	0.173023052639306952499816459878129359	203086	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	29	0.178824675324675324675324675324675325	202886	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	30	0.184500000000000000000000000000000000	203449	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	31	0.189977315689981096408317580340264650	202065	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	32	0.195096153846153846153846153846153846	202431	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	33	0.200098360655737704918032786885245902	203065	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	34	0.204710243565382622214544826394886854	200927	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	35	0.209034482758620689655172413793103448	202757	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	36	0.213258211987809007788689468337284118	201889	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	37	0.217180296200901481004507405022537025	200756	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	38	0.221000000000000000000000000000000000	200172	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	39	0.224714285714285714285714285714285714	198947	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	40	0.228415384615384615384615384615384615	198469	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	41	0.232000000000000000000000000000000000	197787	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	42	0.235464858180452069375743535157472920	198538	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	43	0.239045454545454545454545454545454545	198607	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	44	0.242888888888888888888888888888888889	198537	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	45	0.246941747572815533980582524271844660	198372	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	46	0.251232432432432432432432432432432432	197776	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	47	0.255790463398253861652115513767629281	198047	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	48	0.260635648754914809960681520314547837	198011	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	49	0.265695804195804195804195804195804196	197995	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	50	0.271000000000000000000000000000000000	199702	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	51	0.276500000000000000000000000000000000	197183	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	52	0.282214285714285714285714285714285714	195843	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	53	0.288000000000000000000000000000000000	197061	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	54	0.293688888888888888888888888888888889	197564	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	55	0.299435446009389671361502347417840376	197041	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	56	0.305278761061946902654867256637168142	196081	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	57	0.311280000000000000000000000000000000	196480	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	58	0.317405555555555555555555555555555556	195725	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	59	0.323500000000000000000000000000000000	195159	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	60	0.329681818181818181818181818181818182	194854	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	61	0.335915492957746478873239436619718310	193915	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	62	0.342148000000000000000000000000000000	194303	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	63	0.348555555555555555555555555555555556	194815	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	64	0.355200000000000000000000000000000000	195324	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	65	0.362000000000000000000000000000000000	195029	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	66	0.369298245614035087719298245614035088	197522	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	67	0.377000000000000000000000000000000000	197433	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	68	0.385207207207207207207207207207207207	197696	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	69	0.394141025641025641025641025641025641	198558	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	70	0.404021069692058346839546191247974068	200314	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	71	0.415007326007326007326007326007326007	198931	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	72	0.427341818181818181818181818181818182	199606	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	73	0.440800000000000000000000000000000000	199062	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	74	0.455752834467120181405895691609977324	200070	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	75	0.472630872483221476510067114093959732	200638	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	76	0.491720833333333333333333333333333333	200127	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	77	0.513000000000000000000000000000000000	199862	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	78	0.537094488188976377952755905511811024	199644	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	79	0.564163888888888888888888888888888889	198877	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	80	0.594826470588235294117647058823529412	198822	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	81	0.629615384615384615384615384615384615	199264	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	82	0.669500000000000000000000000000000000	198991	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	83	0.715192170818505338078291814946619217	198942	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	84	0.767500000000000000000000000000000000	198682	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	85	0.827690134907251264755480607082630691	199416	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	86	0.897476834736096908676158263195154566	200087	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	87	0.979026954177897574123989218328840970	200166	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	88	1.074678571428571428571428571428571429	197759	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	89	1.186456521739130434782608695652173913	198461	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	90	1.321384615384615384615384615384615385	198671	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	91	1.485623044096728307254623044096728307	197521	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	92	1.686458760621154409610313507178435394	198348	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	93	1.937131403118040089086859688195991091	199498	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	94	2.252343434343434343434343434343434343	199543	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	95	2.666530821917808219178082191780821918	202232	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	96	3.239384615384615384615384615384615385	201981	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	97	4.052526530612244897959183673469387755	199616	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	98	5.363695445920303605313092979127134725	192798	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	16.0	99	8.040013148009015777610818933132982720	198367	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	0	0.000000000000000000000000000000000000	190734	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	1	0.004666666666666666666666666666666667	186427	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	2	0.006833333333333333333333333333333333	184802	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	3	0.008500000000000000000000000000000000	188854	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	4	0.010000000000000000000000000000000000	188836	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	5	0.011871794871794871794871794871794872	184558	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	6	0.013666666666666666666666666666666667	182758	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	7	0.016000000000000000000000000000000000	185692	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	8	0.019000000000000000000000000000000000	185645	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	9	0.023164660936007640878701050620821394	185936	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	10	0.028551724137931034482758620689655172	186842	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	11	0.034157248950597352276396512754278334	190332	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	12	0.039796044499381953028430160692212608	192858	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	13	0.045391752577319587628865979381443299	198653	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	14	0.050778947368421052631578947368421053	192563	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	15	0.056510204081632653061224489795918367	190669	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	16	0.062255813953488372093023255813953488	189735	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	17	0.067956713935574229691876750700280112	191071	2021-11-16 00:00:00	2021-11-21 23:59:00
AFA	seqRead	32.0	18	0.073516129032258064516129032258064516	190527	2021-11-16 00:00:00	2021-11-21 23:59:00
