model	io_type	io_size	percentile	latency	cnt	mints	maxts
HFA	nsRead	512.0	67	6.384952380952380952380952380952380952	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	68	6.610333333333333333333333333333333333	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	69	6.848228260869565217391304347826086957	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	70	7.097504504504504504504504504504504505	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	71	7.360403444849287843656840013249420338	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	72	7.637556610664718772826880934989043097	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	73	7.930550000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	74	8.241838582677165354330708661417322835	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	75	8.571666666666666666666666666666666667	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	76	8.920510638297872340425531914893617021	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	77	9.291250000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	78	9.689498144712430426716141001855287570	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	79	10.117375000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	80	10.573684326710816777041942604856512141	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	81	11.065734109221128021486123545210384960	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	82	11.597580645161290322580645161290322581	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	83	12.174333333333333333333333333333333333	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	84	12.792833333333333333333333333333333333	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	85	13.461556532663316582914572864321608040	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	86	14.198478260869565217391304347826086957	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	87	15.002840425531914893617021276595744681	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	88	15.892096385542168674698795180722891566	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	89	16.876296482412060301507537688442211055	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	90	18.000840579710144927536231884057971014	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	91	19.300763313609467455621301775147928994	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	92	20.824622377622377622377622377622377622	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	93	22.627000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	94	24.817163934426229508196721311475409836	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	95	27.579560723514211886304909560723514212	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	96	31.353107142857142857142857142857142857	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	97	37.049150000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	98	47.053689320388349514563106796116504854	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	99	70.366748050551223447163215918257596128	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	0	0.000000000000000000000000000000000000	781665	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	1	0.098876369487811558477129553546973432	781665	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	2	0.105659586056644880174291938997821351	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	3	0.109531674208144796380090497737556561	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	4	0.112341356673960612691466083150984683	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	5	0.114567608861726508785332314744079450	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	6	0.116433035714285714285714285714285714	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	7	0.118058823529411764705882352941176471	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	8	0.119518518518518518518518518518518519	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	9	0.120856343283582089552238805970149254	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	10	0.122094594594594594594594594594594595	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	11	0.123260545905707196029776674937965261	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	12	0.124367491166077738515901060070671378	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	13	0.125427777777777777777777777777777778	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	14	0.126448902027027027027027027027027027	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	15	0.127437165775401069518716577540106952	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	16	0.128398793198025233132199670872188700	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	17	0.129335640138408304498269896193771626	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	18	0.130248979591836734693877551020408163	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	19	0.131146153846153846153846153846153846	781664	2022-02-20 00:00:00	2022-02-21 23:59:04
HFA	write	32.0	20	0.132028307692307692307692307692307692	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	21	0.132898496240601503759398496240601504	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	22	0.133755140186915887850467289719626168	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	23	0.134604152207368961042879990343703793	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	24	0.135446076899030947170990934667083464	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	25	0.136281250000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	26	0.137108963093145869947275922671353251	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	27	0.137938894987193560190267105744603000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	28	0.138761953204476093591047812817904374	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	29	0.139585191082802547770700636942675159	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	30	0.140408261287223823246878001921229587	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	31	0.141231182795698924731182795698924731	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	32	0.142055586130985140341221794166208035	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	33	0.142886766712141882673942701227830832	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	34	0.143720136518771331058020477815699659	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	35	0.144557875345409886398526251151366288	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	36	0.145402560455192034139402560455192034	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	37	0.146253588516746411483253588516746411	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	38	0.147109156721904869634070471127198688	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	39	0.147977053140096618357487922705314010	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	40	0.148846153846153846153846153846153846	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	41	0.149725000000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	42	0.150615452930728241563055062166962700	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	43	0.151518072289156626506024096385542169	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	44	0.152433224755700325732899022801302932	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	45	0.153362040890175502080694771123575176	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	46	0.154306250000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	47	0.155266419832582099162910495814552479	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	48	0.156244514106583072100313479623824451	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	49	0.157242105263157894736842105263157895	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	50	0.158261597938144329896907216494845361	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	51	0.159309130434782608695652173913043478	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	52	0.160384305835010060362173038229376258	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	53	0.161491743119266055045871559633027523	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	54	0.162634782608695652173913043478260870	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	55	0.163818321392016376663254861821903787	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	56	0.165041237113402061855670103092783505	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	57	0.166317657906869525126786537574919318	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	58	0.167641853201457574180114523685580427	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	59	0.169009368258859784283513097072419106	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	60	0.170448275862068965517241379310344828	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	61	0.171938972162740899357601713062098501	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	62	0.173486842105263157894736842105263158	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	63	0.175100000000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	64	0.176805142244970836805142244970836805	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	65	0.178595542123158292406497922176048357	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	66	0.180492243436754176610978520286396181	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	67	0.182500000000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	68	0.184638888888888888888888888888888889	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	69	0.186911070780399274047186932849364791	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	70	0.189315122377622377622377622377622378	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	71	0.191891732535564081942103672436491796	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	72	0.194650546538588936734017886717456111	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	73	0.197596518987341772151898734177215190	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	74	0.200717829920789119713047377073681064	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	75	0.204002590673575129533678756476683938	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	76	0.207500000000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	77	0.211197829593782079483795277899985335	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	78	0.215119937694704049844236760124610592	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	79	0.219322869955156950672645739910313901	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	80	0.223891186071817192600652883569096844	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	81	0.229000000000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	82	0.234989619028421689175569441644829671	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	83	0.242073863636363636363636363636363636	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	84	0.251178571428571428571428571428571429	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	85	0.263603194103194103194103194103194103	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	86	0.282007874015748031496062992125984252	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	87	0.312509851065703120237861414571043488	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	88	0.370549000644745325596389426176660219	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	89	0.480579681274900398406374501992031873	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	90	0.543516220028208744710860366713681241	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	91	0.575892413793103448275862068965517241	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	92	0.601268656716417910447761194029850746	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	93	0.624215384615384615384615384615384615	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	94	0.648107142857142857142857142857142857	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	95	0.676156250000000000000000000000000000	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	96	0.710722222222222222222222222222222222	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	97	0.767414691943127962085308056872037915	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	98	0.919944444444444444444444444444444444	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	write	32.0	99	1.412941520467836257309941520467836257	781664	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	0	0.000000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	1	0.196051282051282051282051282051282051	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	2	0.275366666666666666666666666666666667	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	3	0.343000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	4	0.409666666666666666666666666666666667	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	5	0.494536585365853658536585365853658537	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	6	0.580333333333333333333333333333333333	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	7	0.666000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	8	0.743000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	9	0.810200000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	10	0.871000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	11	0.932571428571428571428571428571428571	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	12	0.988416666666666666666666666666666667	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	13	1.040058823529411764705882352941176471	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	14	1.087705357142857142857142857142857143	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	15	1.131000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	16	1.172945945945945945945945945945945946	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	17	1.212444444444444444444444444444444444	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	18	1.250489867225716282320055904961565339	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	19	1.287444444444444444444444444444444444	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	20	1.324500000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	21	1.360560283687943262411347517730496454	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	22	1.394500000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	23	1.427562500000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	24	1.459550623052959501557632398753894081	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	25	1.491529801324503311258278145695364238	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	26	1.523000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	27	1.553000000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	28	1.582177419354838709677419354838709677	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	29	1.610099290780141843971631205673758865	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	30	1.637354362416107382550335570469798658	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	31	1.664517133956386292834890965732087227	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	32	1.691357142857142857142857142857142857	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	33	1.717550000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	34	1.743181005586592178770949720670391061	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	35	1.768500000000000000000000000000000000	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	36	1.793314285714285714285714285714285714	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	37	1.817918724279835390946502057613168724	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	38	1.842166666666666666666666666666666667	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
AFA	nsRead	256.0	39	1.865666666666666666666666666666666667	62276	2022-02-20 00:00:00	2022-02-21 23:59:00
