model	io_type	io_size	percentile	latency	mints	maxts	cnt
AFA	seqRead	512.0	61	1.056104477611940298507462686567164179	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	62	1.106339222614840989399293286219081272	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	63	1.159126547017390266226272434239325083	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	64	1.214751201011378002528445006321112516	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	65	1.269359375000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	66	1.328381849428250380064776257518672748	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	67	1.389205250596658711217183770883054893	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	68	1.454229549693578470556887823074873435	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	69	1.526078773301262778111846061334936861	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	70	1.603191176470588235294117647058823529	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	71	1.685207920792079207920792079207920792	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	72	1.772863810987322320399538993469074145	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	73	1.865200000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	74	1.963422764227642276422764227642276423	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	75	2.067805555555555555555555555555555556	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	76	2.179500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	77	2.300358333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	78	2.430213235294117647058823529411764706	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	79	2.569666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	80	2.717504854368932038834951456310679612	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	81	2.874562500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	82	3.039632593562206223597310644374367823	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	83	3.213500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	84	3.398384615384615384615384615384615385	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	85	3.602254559748427672955974842767295597	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	86	3.822750000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	87	4.061544718850286033207757778707967071	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	88	4.317500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	89	4.598100000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	90	4.907400906577059050019251636389093073	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	91	5.242052631578947368421052631578947368	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	92	5.610924050632911392405063291139240506	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	93	6.046539787798408488063660477453580902	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	94	6.567840000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	95	7.215828571428571428571428571428571429	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	96	8.048771299527817696571545883802094026	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	97	9.265687500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	98	11.382523809523809523809523809523809524	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	seqRead	512.0	99	16.014899308311599954643383603583172695	2022-02-26 00:00:00	2022-03-07 23:59:00	220333
AFA	write	512.0	0	0.001000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285028
AFA	write	512.0	1	0.531595873511417709408595382562501574	2022-02-26 00:00:00	2022-03-07 23:59:00	285028
AFA	write	512.0	2	0.614666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	285028
AFA	write	512.0	3	0.673500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285028
AFA	write	512.0	4	0.717238095238095238095238095238095238	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	5	0.752181818181818181818181818181818182	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	6	0.781500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	7	0.806120267260579064587973273942093541	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	8	0.827285714285714285714285714285714286	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	9	0.846137931034482758620689655172413793	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	10	0.863640000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	11	0.880000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	12	0.895500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	13	0.910444444444444444444444444444444444	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	14	0.924862385321100917431192660550458716	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	15	0.938875000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	16	0.952400482509047044632086851628468034	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	17	0.965539682539682539682539682539682540	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	18	0.978352941176470588235294117647058824	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	19	0.991000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	20	1.003408695652173913043478260869565217	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	21	1.015633986928104575163398692810457516	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	22	1.027652482269503546099290780141843972	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	23	1.039367497691597414589104339796860572	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	24	1.051030769230769230769230769230769231	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	25	1.062680000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	26	1.074048705722070844686648501362397820	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	27	1.085539170506912442396313364055299539	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	28	1.096993150684931506849315068493150685	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	29	1.108304089915704027474242897283796441	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	30	1.119574712643678160919540229885057471	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	31	1.130744199881023200475907198096371208	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	32	1.141844036697247706422018348623853211	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	33	1.152829268292682926829268292682926829	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	34	1.163732333010648596321393998063891578	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	35	1.174597392638036809815950920245398773	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	36	1.185443622920517560073937153419593346	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	37	1.196193336256028057869355545813239807	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	38	1.206924330616996507566938300349243306	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	39	1.217696000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	40	1.228499511718750000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	41	1.239378752886836027713625866050808314	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	42	1.250348837209302325581395348837209302	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	43	1.261403225806451612903225806451612903	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	44	1.272524193548387096774193548387096774	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	45	1.283739837398373983739837398373983740	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	46	1.295017783857729138166894664842681259	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	47	1.306530973451327433628318584070796460	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	48	1.318250000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	49	1.330066666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	50	1.342103039817325531611245896960182674	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	51	1.354330042313117066290550070521861777	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	52	1.366718411552346570397111913357400722	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	53	1.379299270072992700729927007299270073	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	54	1.392033333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	55	1.405010471204188481675392670157068063	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	56	1.418085714285714285714285714285714286	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	57	1.431245312500000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	58	1.444714285714285714285714285714285714	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	59	1.458434782608695652173913043478260870	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	60	1.472456916099773242630385487528344671	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	61	1.486687500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	62	1.501041666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	63	1.515631346578366445916114790286975717	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	64	1.530658375634517766497461928934010152	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	65	1.546216049382716049382716049382716049	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	66	1.562151535836177474402730375426621160	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	67	1.578448717948717948717948717948717949	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	68	1.595243478260869565217391304347826087	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	69	1.612535925612848689771766694843617921	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	70	1.630333333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	71	1.648723287671232876712328767123287671	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	72	1.667868955223880597014925373134328358	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	73	1.687893617021276595744680851063829787	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	74	1.708937621832358674463937621832358674	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	75	1.731089907192575406032482598607888631	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	76	1.754613992762364294330518697225572979	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	77	1.779682758620689655172413793103448276	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	78	1.806408860175357637286571296723580988	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	79	1.834975609756097560975609756097560976	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	80	1.865700186219739292364990689013035382	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	81	1.898208904109589041095890410958904110	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	82	1.932581668114682884448305821025195482	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	83	1.970715488697216204063279238032947717	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	84	2.014599554069119286510590858416945373	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	85	2.064549463888326926967428687032166700	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	86	2.121341463414634146341463414634146341	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	87	2.186923076923076923076923076923076923	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	88	2.265573412698412698412698412698412698	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	89	2.359561403508771929824561403508771930	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	90	2.474260848126232741617357001972386588	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	91	2.620925274725274725274725274725274725	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	92	2.815342696629213483146067415730337079	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	93	3.069427127831424776537315575977312704	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	94	3.415489361702127659574468085106382979	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	95	3.885781710914454277286135693215339233	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	96	4.458719165085388994307400379506641366	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	97	5.177322510822510822510822510822510823	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	98	6.099227436823104693140794223826714801	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	write	512.0	99	8.949370370370370370370370370370370370	2022-02-26 00:00:00	2022-03-07 23:59:00	285027
AFA	nsRead	32.0	0	0.000000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	1	0.104697080291970802919708029197080292	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	2	0.162645669291338582677165354330708661	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	3	0.220000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	4	0.263458333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	5	0.297680104230533415082771305947271613	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	6	0.324611111111111111111111111111111111	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	7	0.344018939393939393939393939393939394	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	8	0.359781512605042016806722689075630252	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	9	0.373707812500000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	10	0.385982758620689655172413793103448276	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	11	0.396833333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	12	0.406794871794871794871794871794871795	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	13	0.415857142857142857142857142857142857	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	14	0.424166666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	15	0.431859304084720121028744326777609682	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	16	0.439000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	17	0.445687500000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	18	0.452033333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	19	0.458114391143911439114391143911439114	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	20	0.463961538461538461538461538461538462	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	21	0.469500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	22	0.474816770186335403726708074534161491	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	23	0.479950437317784256559766763848396501	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	24	0.484883187035786630654962862930452397	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	25	0.489666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	26	0.494333333333333333333333333333333333	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	27	0.498913015463917525773195876288659794	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	28	0.503380952380952380952380952380952381	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	29	0.507784302963776070252469813391877058	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	30	0.512081081081081081081081081081081081	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	31	0.516324334898278560250391236306729264	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	32	0.520545454545454545454545454545454545	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	33	0.524749489647127442403032954214056576	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	34	0.528925925925925925925925925925925926	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	35	0.533055555555555555555555555555555556	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	36	0.537202020202020202020202020202020202	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	37	0.541341880341880341880341880341880342	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	38	0.545483146067415730337078651685393258	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	39	0.549605263157894736842105263157894737	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	40	0.553729981378026070763500931098696462	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	41	0.557844228094575799721835883171070932	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	42	0.561969920249653259361997226074895978	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	43	0.566090909090909090909090909090909091	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	44	0.570266666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	45	0.574484871311989956057752667922159448	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	46	0.578723087114938721430937396488903610	2022-02-26 00:00:00	2022-03-07 23:59:00	764421
AFA	nsRead	32.0	47	0.583000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	48	0.587321428571428571428571428571428571	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	49	0.591693877551020408163265306122448980	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	50	0.596108695652173913043478260869565217	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	51	0.600600000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	52	0.605120839733742959549411162314388121	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	53	0.609748858447488584474885844748858447	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	54	0.614432432432432432432432432432432432	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	55	0.619195710455764075067024128686327078	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	56	0.624045141802315824802819264977345192	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	57	0.629000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	58	0.634054217611461034951216499938248734	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	59	0.639239047097480832420591456736035049	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	60	0.644535211267605633802816901408450704	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	61	0.649990845862739081517848010637209778	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	62	0.655528784648187633262260127931769723	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	63	0.661245283018867924528301886792452830	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	64	0.667135213304410701373825018076644975	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	65	0.673200000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	66	0.679470588235294117647058823529411765	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	67	0.685965810792255938486887271728683235	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	68	0.692666666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	69	0.699630769230769230769230769230769231	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	70	0.706855579868708971553610503282275711	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	71	0.714359504132231404958677685950413223	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	72	0.722166666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	73	0.730322515212981744421906693711967546	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	74	0.738828220858895705521472392638036810	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	75	0.747716814159292035398230088495575221	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	76	0.757000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	77	0.766769230769230769230769230769230769	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	78	0.777071428571428571428571428571428571	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	79	0.788000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	80	0.799672727272727272727272727272727273	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	81	0.812102639475779288382632126890807765	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	82	0.825464403066812705366922234392113910	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	83	0.839941176470588235294117647058823529	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	84	0.855678518518518518518518518518518519	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	85	0.873000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	86	0.892106141285055023074192403265885694	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	87	0.913623339737699440314092389942360705	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	88	0.938105263157894736842105263157894737	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	89	0.966306818181818181818181818181818182	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	90	0.999600000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	91	1.039908045977011494252873563218390805	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	92	1.089749011857707509881422924901185771	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	93	1.153649600000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	94	1.239028294260307194826192400970088925	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	95	1.361136982059375874056019498941143565	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	96	1.547518987341772151898734177215189873	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	97	1.851933286516853932584269662921348315	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	98	2.436166666666666666666666666666666667	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	nsRead	32.0	99	4.072743985474353154788924194280526555	2022-02-26 00:00:00	2022-03-07 23:59:00	764420
AFA	seqRead	256.0	0	0.000000000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	283863
AFA	seqRead	256.0	1	0.006500000000000000000000000000000000	2022-02-26 00:00:00	2022-03-07 23:59:00	283863
